TRINITY_DN9410_c0_g1_i2	YP_009352567.1	29.0	459	245	12	475	1686	52	484	8.09e-41	162	YP_009352567.1 Peroxinectin [Kaumoebavirus]
TRINITY_DN9410_c0_g1_i2	YP_009337452.1	23.8	336	207	11	535	1512	217	513	1.87e-11	72.4	YP_009337452.1 Cy10 [Cynomolgus cytomegalovirus]
TRINITY_DN29350_c0_g1_i1	YP_012611758.1	31.5	470	291	8	149	1540	4	448	8.77e-55	197	YP_012611758.1 signal recognition particle protein [Escherichia phage vB_EcoM-613R3]
TRINITY_DN29350_c0_g1_i1	YP_009949256.1	33.9	310	203	2	149	1075	4	312	2.05e-43	162	YP_009949256.1 signal recognition particle protein, partial [Escherichia phage 500465-1]
TRINITY_DN8990_c0_g1_i1	YP_009173627.1	74.6	63	16	0	279	467	312	374	1.52e-22	100	YP_009173627.1 Hsp70 protein [Chrysochromulina ericina virus]
TRINITY_DN8990_c0_g1_i1	YP_010778092.1	65.1	63	22	0	279	467	112	174	2.95e-20	93.2	YP_010778092.1 putative DnaK/HSP70-like protein [Bodo saltans virus]
TRINITY_DN8990_c0_g1_i1	YP_009173450.1	68.4	57	18	0	297	467	1	57	2.01e-19	89.7	YP_009173450.1 Repeat containing Hsp70 [Chrysochromulina ericina virus]
TRINITY_DN8990_c0_g1_i1	YP_007676312.1	65.1	63	22	0	279	467	307	369	5.01e-19	90.1	YP_007676312.1 heat shock protein 70 [Micromonas pusilla virus 12T]
TRINITY_DN8990_c0_g1_i1	YP_010780595.1	61.9	63	24	0	279	467	124	186	8.77e-19	89.0	YP_010780595.1 putative heat shock 70 kDa protein [Tupanvirus deep ocean]
TRINITY_DN8990_c0_g2_i1	YP_009173627.1	60.8	615	232	6	285	2117	3	612	3.09e-243	702	YP_009173627.1 Hsp70 protein [Chrysochromulina ericina virus]
TRINITY_DN8990_c0_g2_i1	YP_004061438.1	60.2	608	231	4	315	2126	5	605	1.28e-240	694	YP_004061438.1 hypothetical protein BpV1_008c [Bathycoccus sp. RCC1105 virus BpV1]
TRINITY_DN8990_c0_g2_i1	YP_007676312.1	59.6	599	234	5	315	2099	5	599	2.61e-230	667	YP_007676312.1 heat shock protein 70 [Micromonas pusilla virus 12T]
TRINITY_DN8990_c0_g2_i1	YP_010777306.1	55.8	607	263	4	315	2126	7	611	5.52e-224	652	YP_010777306.1 HSP70 [Acanthamoeba polyphaga mimivirus]
TRINITY_DN8990_c0_g2_i1	YP_004894551.1	55.6	608	263	5	315	2126	7	611	1.27e-223	651	YP_004894551.1 heat shock 70 kDa protein-like protein [Megavirus chiliensis]
TRINITY_DN8990_c0_g2_i3	YP_009173627.1	64.2	313	106	4	285	1217	3	311	5.46e-124	378	YP_009173627.1 Hsp70 protein [Chrysochromulina ericina virus]
TRINITY_DN8990_c0_g2_i3	YP_004061438.1	64.7	303	105	2	315	1217	5	307	1.31e-119	365	YP_004061438.1 hypothetical protein BpV1_008c [Bathycoccus sp. RCC1105 virus BpV1]
TRINITY_DN8990_c0_g2_i3	YP_003986897.1	60.7	300	116	2	315	1211	7	305	5.12e-117	359	YP_003986897.1 heat shock 70 kDa protein-like protein [Acanthamoeba polyphaga mimivirus]
TRINITY_DN8990_c0_g2_i3	YP_010777306.1	60.3	300	117	2	315	1211	7	305	5.12e-117	359	YP_010777306.1 HSP70 [Acanthamoeba polyphaga mimivirus]
TRINITY_DN8990_c0_g2_i3	YP_007676312.1	63.9	302	106	3	315	1214	5	305	4.31e-116	356	YP_007676312.1 heat shock protein 70 [Micromonas pusilla virus 12T]
TRINITY_DN8990_c0_g5_i1	YP_010780597.1	65.9	91	26	2	1380	1652	9	94	1.26e-29	120	YP_010780597.1 putative heat shock 70 kDa protein [Tupanvirus deep ocean]
TRINITY_DN8990_c0_g5_i1	YP_010779557.1	63.7	91	28	2	1380	1652	8	93	7.39e-29	117	YP_010779557.1 hypothetical protein QJ854_gp460 [Moumouvirus goulette]
TRINITY_DN8990_c0_g5_i1	YP_010788858.1	63.7	91	28	2	1380	1652	9	94	9.67e-29	117	YP_010788858.1 heat shock 70 kDa protein-like protein [Megavirus baoshan]
TRINITY_DN8990_c0_g5_i1	YP_010781892.1	62.6	91	29	2	1380	1652	9	94	2.75e-28	116	YP_010781892.1 putative heat shock 70 kDa protein [Tupanvirus soda lake]
TRINITY_DN8990_c0_g5_i1	YP_007354398.1	62.6	91	29	2	1380	1652	8	93	1.39e-27	114	YP_007354398.1 HSP70-like protein [Acanthamoeba polyphaga moumouvirus]
TRINITY_DN8990_c0_g6_i1	YP_004061438.1	49.4	85	38	1	294	533	485	569	3.36e-15	82.0	YP_004061438.1 hypothetical protein BpV1_008c [Bathycoccus sp. RCC1105 virus BpV1]
TRINITY_DN8990_c0_g6_i1	YP_003970036.1	46.8	79	42	0	294	530	487	565	1.86e-14	79.7	YP_003970036.1 putative DnaK/Hsp70 [Cafeteria roenbergensis virus BV-PW1]
TRINITY_DN8990_c0_g6_i1	YP_010778092.1	44.2	86	45	1	294	542	289	374	1.47e-13	76.3	YP_010778092.1 putative DnaK/HSP70-like protein [Bodo saltans virus]
TRINITY_DN8990_c0_g6_i1	YP_010803275.1	44.3	79	41	1	294	521	288	366	3.30e-13	75.1	YP_010803275.1 Hsp70 protein [Fadolivirus algeromassiliense]
TRINITY_DN8990_c0_g6_i1	YP_007676312.1	43.8	73	41	0	294	512	484	556	1.12e-11	70.9	YP_007676312.1 heat shock protein 70 [Micromonas pusilla virus 12T]
TRINITY_DN8903_c0_g2_i2	YP_010803051.1	35.8	201	105	7	270	839	1	188	2.99e-28	114	YP_010803051.1 serine/threonine-protein kinase [Fadolivirus algeromassiliense]
TRINITY_DN8903_c0_g2_i2	YP_010841926.1	33.2	214	113	8	270	839	4	211	4.34e-24	103	YP_010841926.1 putative serine/threonine-protein kinase [Cotonvirus japonicus]
TRINITY_DN8903_c0_g2_i2	YP_010781643.1	32.8	229	110	9	270	839	1	224	9.05e-20	92.0	YP_010781643.1 putative serine threonine-protein kinase [Tupanvirus soda lake]
TRINITY_DN8903_c0_g2_i2	YP_010780357.1	31.1	228	115	8	270	839	1	224	1.21e-19	91.7	YP_010780357.1 putative serine threonine-protein kinase [Tupanvirus deep ocean]
TRINITY_DN8903_c0_g2_i2	YP_013610595.1	31.8	198	115	7	258	833	145	328	3.08e-19	90.5	YP_013610595.1 serine/threonine protein kinase [Yasminevirus sp. GU-2018]
TRINITY_DN8954_c0_g1_i4	YP_002321389.1	32.4	432	244	14	927	2174	9	408	2.72e-63	225	YP_002321389.1 semaphorin-like protein [Oryctes rhinoceros nudivirus]
TRINITY_DN8953_c0_g1_i20	YP_010803136.1	30.8	678	383	25	1439	3229	29	701	3.35e-66	241	YP_010803136.1 HrpA-like RNA helicase [Fadolivirus algeromassiliense]
TRINITY_DN8953_c0_g1_i20	YP_010778125.1	29.2	651	394	18	1439	3232	27	663	2.06e-65	238	YP_010778125.1 putative ATP-dependent RNA helicase [Bodo saltans virus]
TRINITY_DN8953_c0_g1_i20	YP_010841948.1	31.3	556	340	16	1436	3010	35	579	2.08e-62	229	YP_010841948.1 putative ATP-dependent RNA helicase [Cotonvirus japonicus]
TRINITY_DN8953_c0_g1_i20	YP_007354542.1	31.6	529	317	15	1463	2950	50	566	2.53e-62	229	YP_007354542.1 HrpA-like helicase [Acanthamoeba polyphaga moumouvirus]
TRINITY_DN8953_c0_g1_i20	YP_010789899.1	30.9	530	319	15	1463	2950	49	565	6.82e-61	225	YP_010789899.1 HrpA-like helicase [Moumouvirus australiensis]
TRINITY_DN8907_c0_g1_i4	NP_659397.1	29.7	408	272	8	1190	3	258	662	1.56e-46	182	NP_659397.1 hypothetical protein [Mirabilis mosaic virus]
TRINITY_DN8907_c0_g1_i4	YP_006907834.1	28.6	479	311	12	1370	3	203	673	3.07e-45	178	YP_006907834.1 polyprotein [Horseradish latent virus]
TRINITY_DN8907_c0_g1_i4	YP_009182100.1	28.8	462	307	11	1337	3	1665	2121	1.43e-42	174	YP_009182100.1 polyprotein [Vaccinivirus cadovaccinii]
TRINITY_DN8907_c0_g1_i4	YP_004347415.1	31.1	438	265	16	1229	3	201	630	1.76e-38	157	YP_004347415.1 replicase [Sweet potato collusive virus]
TRINITY_DN8907_c0_g1_i4	NP_056848.1	28.4	415	276	11	1187	3	223	636	2.00e-36	150	NP_056848.1 aspartic protease/reverse transcriptase [Cassava vein mosaic virus]
TRINITY_DN25572_c0_g2_i6	NP_077658.1	34.2	368	212	10	222	1274	4	358	1.26e-44	165	NP_077658.1 EsV-1-173 [Ectocarpus siliculosus virus 1]
TRINITY_DN25572_c0_g2_i6	YP_003969759.1	34.4	355	193	9	225	1217	3	341	4.20e-44	164	YP_003969759.1 putative DnaJ/Hsp40 [Cafeteria roenbergensis virus BV-PW1]
TRINITY_DN25572_c0_g2_i6	YP_009174434.1	35.1	333	184	10	237	1226	1	304	1.07e-35	139	YP_009174434.1 putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]
TRINITY_DN25572_c0_g2_i6	YP_007354262.1	28.5	354	222	8	228	1274	2	329	7.08e-31	127	YP_007354262.1 DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]
TRINITY_DN25572_c0_g2_i6	YP_004894410.1	28.4	342	211	8	228	1232	2	316	1.65e-30	126	YP_004894410.1 DnaJ-like protein [Megavirus chiliensis]
TRINITY_DN25572_c0_g2_i7	NP_077658.1	34.2	368	212	10	222	1274	4	358	1.14e-43	165	NP_077658.1 EsV-1-173 [Ectocarpus siliculosus virus 1]
TRINITY_DN25572_c0_g2_i7	YP_003969759.1	34.4	355	193	9	225	1217	3	341	3.77e-43	164	YP_003969759.1 putative DnaJ/Hsp40 [Cafeteria roenbergensis virus BV-PW1]
TRINITY_DN25572_c0_g2_i7	YP_009174434.1	35.1	333	184	10	237	1226	1	304	3.88e-35	139	YP_009174434.1 putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]
TRINITY_DN25572_c0_g2_i7	YP_007354262.1	28.5	354	222	8	228	1274	2	329	1.94e-30	127	YP_007354262.1 DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]
TRINITY_DN25572_c0_g2_i7	YP_004894410.1	28.4	342	211	8	228	1232	2	316	4.39e-30	126	YP_004894410.1 DnaJ-like protein [Megavirus chiliensis]
TRINITY_DN25540_c0_g1_i3	NP_048132.1	25.3	320	204	9	2274	1354	136	433	7.29e-16	85.9	NP_048132.1 Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]
TRINITY_DN25593_c0_g1_i11	YP_009831997.1	31.3	211	106	10	913	1536	91	265	5.07e-10	66.2	YP_009831997.1 protease [Bacillus phage vB_BsuM-Goe3]
TRINITY_DN25593_c0_g1_i11	YP_010679334.1	27.2	276	150	11	850	1671	60	286	2.64e-09	63.5	YP_010679334.1 protease [Bacillus phage PBC2]
TRINITY_DN25593_c0_g1_i11	YP_009849965.1	30.5	213	101	10	919	1536	88	260	7.73e-08	59.7	YP_009849965.1 protease [Bacillus phage vB_BmeM-Goe8]
TRINITY_DN25593_c0_g1_i11	YP_010679529.1	26.3	274	155	11	850	1671	60	286	6.64e-07	56.2	YP_010679529.1 protease [Bacillus phage Kirov]
TRINITY_DN25593_c0_g1_i11	YP_010679998.1	25.9	259	142	11	901	1671	55	265	9.82e-07	55.5	YP_010679998.1 protease [Bacillus phage pW2]
TRINITY_DN21590_c2_g1_i5	YP_013610859.1	25.9	428	243	14	950	2071	139	546	3.07e-24	110	YP_013610859.1 S-adenosylmethionine-dependent methyltransferase [Yasminevirus sp. GU-2018]
TRINITY_DN21532_c1_g1_i3	YP_008719957.1	33.7	312	183	10	360	1247	246	549	5.04e-37	148	YP_008719957.1 chitinase [Clostera anastomosis granulovirus Henan]
TRINITY_DN21532_c1_g1_i3	YP_009116977.1	28.5	403	225	15	174	1223	153	545	7.62e-37	147	YP_009116977.1 chitinase [Pseudoplusia includens SNPV IE]
TRINITY_DN21532_c1_g1_i3	YP_004376217.1	32.1	312	188	10	360	1247	246	549	1.95e-35	144	YP_004376217.1 chitinase [Clostera anachoreta granulovirus]
TRINITY_DN21532_c1_g1_i3	YP_249669.1	31.7	306	185	10	360	1223	246	545	5.65e-35	142	YP_249669.1 chitinase [Chrysodeixis chalcites nucleopolyhedrovirus]
TRINITY_DN21532_c1_g1_i3	NP_047523.1	28.9	415	227	16	162	1247	144	543	8.46e-35	141	NP_047523.1 CHITINASE [Bombyx mori nucleopolyhedrovirus]
TRINITY_DN21599_c0_g4_i1	YP_009508411.1	32.7	101	66	1	315	19	1537	1637	4.58e-12	64.3	YP_009508411.1 ORF3 protein [Dioscorea bacilliform RT virus 2]
TRINITY_DN21599_c0_g4_i1	YP_003208050.1	31.7	101	67	1	303	7	1548	1648	4.59e-12	64.3	YP_003208050.1 putative polyprotein [Pelargonium vein banding virus]
TRINITY_DN21599_c0_g4_i1	YP_010790446.1	31.8	107	69	2	333	19	1683	1787	2.17e-11	62.4	YP_010790446.1 ORF3 [Dioscorea bacilliform virus]
TRINITY_DN21599_c0_g4_i1	YP_009002585.1	30.5	95	64	1	303	25	1491	1585	2.95e-11	62.0	YP_009002585.1 polyprotein [Hibiscus bacilliform virus GD1]
TRINITY_DN21599_c0_g4_i1	YP_010796654.1	45.8	59	32	0	303	127	1485	1543	5.50e-11	61.2	YP_010796654.1 CP, RT, RNaseH and protease polyprotein [Cacao swollen shoot Togo A virus]
TRINITY_DN30154_c0_g1_i2	YP_009483690.1	33.1	366	204	11	93	1142	10	350	7.30e-43	166	YP_009483690.1 Carboxylic ester hydrolase [Pandoravirus quercus]
TRINITY_DN30154_c0_g1_i2	YP_009481512.1	33.8	317	174	10	240	1142	46	342	2.29e-37	150	YP_009481512.1 Carboxylic ester hydrolase [Pandoravirus macleodensis]
TRINITY_DN30154_c0_g1_i2	YP_010779936.1	35.4	336	169	16	123	1082	12	315	7.11e-37	149	YP_010779936.1 hypothetical protein QJ854_gp081 [Moumouvirus goulette]
TRINITY_DN30154_c0_g1_i2	YP_010788378.1	36.0	300	154	14	114	965	8	285	3.11e-36	147	YP_010788378.1 cholinesterase [Megavirus baoshan]
TRINITY_DN30154_c0_g1_i2	YP_003987440.1	40.2	234	123	7	162	818	17	248	2.60e-35	144	YP_003987440.1 probable cholinesterase [Acanthamoeba polyphaga mimivirus]
TRINITY_DN30137_c0_g1_i3	YP_009507248.1	50.4	123	56	1	7	360	165	287	3.13e-32	122	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
TRINITY_DN30137_c0_g1_i3	NP_043933.1	42.3	123	67	1	7	363	305	427	1.08e-24	100	NP_043933.1 hypothetical protein [Strawberry vein banding virus]
TRINITY_DN30137_c0_g1_i3	YP_006907834.1	40.3	119	67	1	10	354	274	392	9.41e-24	97.8	YP_006907834.1 polyprotein [Horseradish latent virus]
TRINITY_DN30137_c0_g1_i3	NP_056728.1	41.2	119	66	1	10	354	274	392	1.28e-23	97.4	NP_056728.1 reverse transcriptase [Cauliflower mosaic virus]
TRINITY_DN30137_c0_g1_i3	YP_002519387.1	44.0	116	61	1	10	345	299	414	2.40e-23	96.7	YP_002519387.1 putative enzymatic polyprotein [Rudbeckia flower distortion virus]
TRINITY_DN37947_c0_g2_i1	YP_001956722.2	31.4	153	102	2	459	1	815	964	4.10e-17	80.9	YP_001956722.2 Pol precursor [African green monkey simian foamy virus]
TRINITY_DN37947_c0_g2_i1	YP_009508571.1	32.3	158	104	2	474	1	812	966	5.57e-17	80.5	YP_009508571.1 pol protein [Western lowland gorilla simian foamy virus]
TRINITY_DN37947_c0_g2_i1	YP_009666126.1	31.4	153	102	2	459	1	815	964	7.59e-17	80.1	YP_009666126.1 pol protein [Guenon simian foamy virus]
TRINITY_DN37947_c0_g2_i1	YP_009508556.1	30.7	153	103	2	459	1	815	964	1.41e-16	79.3	YP_009508556.1 pol protein [Japanese macaque simian foamy virus]
TRINITY_DN37947_c0_g2_i1	YP_009513242.1	30.7	153	103	2	459	1	815	964	1.41e-16	79.3	YP_009513242.1 pol [Rhesus macaque simian foamy virus]
TRINITY_DN5885_c0_g1_i4	NP_570396.1	35.3	238	144	6	230	940	6	234	4.62e-28	116	NP_570396.1 NMDA-receptor-like protein [Camelpox virus]
TRINITY_DN5885_c0_g1_i4	YP_013610711.1	30.3	188	128	1	386	940	14	201	4.03e-22	98.6	YP_013610711.1 protein lifeguard 1-like [Yasminevirus sp. GU-2018]
TRINITY_DN5885_c0_g1_i4	YP_009163856.1	29.6	233	155	3	248	946	12	235	7.79e-20	92.8	YP_009163856.1 ORF_095L [Scale drop disease virus]
TRINITY_DN5885_c0_g1_i4	YP_010084464.1	30.9	230	150	4	257	946	17	237	3.12e-19	91.3	YP_010084464.1 protein lifeguard 4 isoform X1 [Harp seal herpesvirus]
TRINITY_DN5885_c0_g1_i4	YP_013611641.1	28.8	226	148	6	284	943	12	230	2.12e-08	59.3	YP_013611641.1 hypothetical protein YASMINEVIRUS_1355 [Yasminevirus sp. GU-2018]
TRINITY_DN5845_c0_g1_i7	YP_009665180.1	29.8	198	126	6	576	4	121	312	1.99e-10	68.2	YP_009665180.1 pol polyprotein, partial [Walleye epidermal hyperplasia virus 2]
TRINITY_DN5845_c0_g1_i7	NP_045937.2	28.6	175	121	3	522	4	736	908	1.27e-08	62.4	NP_045937.2 Pr gag-pro-pol [Walleye dermal sarcoma virus]
TRINITY_DN5845_c0_g1_i7	YP_009665179.1	30.4	171	108	5	501	4	148	312	6.03e-08	60.1	YP_009665179.1 pol polyprotein, partial [Walleye epidermal hyperplasia virus 1]
TRINITY_DN5891_c0_g1_i8	YP_010779989.1	25.9	274	174	7	474	1286	1343	1590	1.06e-21	105	YP_010779989.1 tyrosine kinase family protein [Moumouvirus goulette]
TRINITY_DN5891_c0_g1_i8	YP_009481279.1	28.7	314	184	10	387	1286	1432	1719	2.83e-20	101	YP_009481279.1 serine-threonine kinase [Pandoravirus macleodensis]
TRINITY_DN5891_c0_g1_i8	YP_009482204.1	29.0	279	169	8	456	1283	1491	1743	4.90e-20	100	YP_009482204.1 serine-threonine kinase [Pandoravirus neocaledonia]
TRINITY_DN5891_c0_g1_i8	YP_002154675.1	25.9	320	166	7	477	1310	5	295	3.01e-18	92.0	YP_002154675.1 serine-threonine kinase [Feldmannia species virus]
TRINITY_DN5891_c0_g1_i8	YP_009483283.1	27.1	280	175	8	456	1286	1448	1701	3.72e-18	94.4	YP_009483283.1 serine-threonine kinase [Pandoravirus quercus]
TRINITY_DN5818_c2_g1_i4	YP_003517841.1	33.1	124	74	3	55	417	47	164	3.44e-08	58.2	YP_003517841.1 VP80 [Lymantria xylina nucleopolyhedrovirus]
TRINITY_DN5818_c2_g1_i4	YP_010805379.1	37.8	90	55	1	34	300	32	121	3.44e-08	58.2	YP_010805379.1 VP80 [Olene mendosa nucleopolyhedrovirus]
TRINITY_DN5818_c2_g1_i4	NP_047742.1	37.2	86	53	1	46	300	26	111	3.50e-08	58.2	NP_047742.1 Ld-vp80 [Lymantria dispar multiple nucleopolyhedrovirus]
TRINITY_DN5818_c2_g1_i8	YP_010805379.1	37.8	90	55	1	634	900	32	121	3.64e-07	58.5	YP_010805379.1 VP80 [Olene mendosa nucleopolyhedrovirus]
TRINITY_DN5818_c2_g1_i8	NP_047742.1	37.2	86	53	1	646	900	26	111	3.72e-07	58.5	NP_047742.1 Ld-vp80 [Lymantria dispar multiple nucleopolyhedrovirus]
TRINITY_DN5818_c2_g1_i8	YP_003517841.1	33.1	124	74	3	655	1017	47	164	4.77e-07	58.2	YP_003517841.1 VP80 [Lymantria xylina nucleopolyhedrovirus]
TRINITY_DN5851_c0_g1_i1	YP_009666308.1	28.7	645	415	10	5	1894	406	1020	9.37e-80	276	YP_009666308.1 Reverse Transcriptase, partial [Cladosporium fulvum T-1 virus]
TRINITY_DN5851_c0_g1_i1	NP_127504.1	31.0	336	225	6	8	1003	1475	1807	7.03e-38	154	NP_127504.1 ORF I polyprotein [Petunia vein clearing virus]
TRINITY_DN5851_c0_g1_i1	NP_043933.1	26.7	337	241	3	2	994	366	702	1.10e-31	134	NP_043933.1 hypothetical protein [Strawberry vein banding virus]
TRINITY_DN5851_c0_g1_i1	YP_009041481.1	27.8	345	229	9	8	997	1462	1801	1.13e-30	132	YP_009041481.1 polyprotein [Pagoda yellow mosaic associated virus]
TRINITY_DN5851_c0_g1_i1	YP_003208050.1	29.6	348	219	8	8	997	1483	1822	3.55e-30	130	YP_003208050.1 putative polyprotein [Pelargonium vein banding virus]
TRINITY_DN5851_c2_g1_i4	YP_009259698.1	37.0	138	75	3	2163	2540	1133	1270	2.12e-15	84.7	YP_009259698.1 polyprotein [Canna yellow mottle associated virus]
TRINITY_DN5851_c2_g1_i4	YP_003284237.1	34.5	148	85	3	2151	2558	1209	1356	2.15e-15	84.7	YP_003284237.1 ORF3 protein [Sugarcane bacilliform Guadeloupe D virus]
TRINITY_DN5851_c2_g1_i4	YP_009506264.1	35.1	148	84	3	2151	2558	1247	1394	1.43e-14	82.0	YP_009506264.1 polyprotein [Canna yellow mottle virus]
TRINITY_DN5851_c2_g1_i4	YP_009552737.1	30.0	170	99	4	2109	2558	1366	1535	3.33e-14	80.9	YP_009552737.1 polyprotein [Birch leaf roll-associated virus]
TRINITY_DN5851_c2_g1_i4	YP_009507248.1	29.4	160	108	2	2118	2582	124	283	4.79e-14	80.1	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
TRINITY_DN62245_c0_g1_i1	YP_010781167.1	39.9	143	85	1	3	428	522	664	6.84e-24	106	YP_010781167.1 threonyl-tRNA synthetase [Tupanvirus deep ocean]
TRINITY_DN62245_c0_g1_i1	YP_010803772.1	39.4	142	86	0	3	428	256	397	5.58e-23	102	YP_010803772.1 threonyl-tRNA synthetase [Fadolivirus algeromassiliense]
TRINITY_DN62245_c0_g1_i1	YP_010782552.1	34.3	137	90	0	3	413	524	660	1.82e-22	102	YP_010782552.1 threonyl-tRNA synthetase [Tupanvirus soda lake]
TRINITY_DN62245_c0_g1_i1	YP_009611666.1	31.5	130	85	2	539	922	9	136	6.80e-14	72.0	YP_009611666.1 translation initiation factor [Agrobacterium phage Atu_ph07]
TRINITY_DN62245_c0_g1_i1	YP_013611586.1	25.3	150	100	4	3	416	799	948	1.19e-06	53.9	YP_013611586.1 threonyl-tRNA synthetase [Yasminevirus sp. GU-2018]
TRINITY_DN12748_c0_g3_i2	YP_010780883.1	40.2	169	100	1	34	537	3	171	1.96e-43	150	YP_010780883.1 rab family small GTPase [Tupanvirus deep ocean]
TRINITY_DN12748_c0_g3_i2	YP_010782189.1	41.4	169	98	1	34	537	3	171	2.15e-42	148	YP_010782189.1 rab family small GTPase [Tupanvirus soda lake]
TRINITY_DN12748_c0_g3_i2	YP_013611720.1	38.5	182	108	2	52	588	13	193	3.53e-42	148	YP_013611720.1 Ras-related protein Rab-1A [Yasminevirus sp. GU-2018]
TRINITY_DN12748_c0_g3_i2	YP_013611121.1	45.1	153	82	2	52	510	24	174	3.14e-39	140	YP_013611121.1 hypothetical protein YASMINEVIRUS_766 [Yasminevirus sp. GU-2018]
TRINITY_DN12748_c0_g3_i2	YP_010841567.1	36.9	160	98	2	49	522	6	164	1.41e-30	117	YP_010841567.1 Rab family GTPase [Cotonvirus japonicus]
TRINITY_DN26110_c0_g1_i1	YP_002519387.1	37.7	69	39	1	14	208	628	696	4.46e-06	47.4	YP_002519387.1 putative enzymatic polyprotein [Rudbeckia flower distortion virus]
TRINITY_DN26192_c1_g1_i2	NP_056728.1	40.5	116	65	1	342	7	273	388	3.26e-22	94.4	NP_056728.1 reverse transcriptase [Cauliflower mosaic virus]
TRINITY_DN26192_c1_g1_i2	YP_006907834.1	38.8	116	67	1	342	7	273	388	4.45e-22	94.0	YP_006907834.1 polyprotein [Horseradish latent virus]
TRINITY_DN26192_c1_g1_i2	YP_002519387.1	39.3	117	67	1	342	4	298	414	2.51e-20	89.0	YP_002519387.1 putative enzymatic polyprotein [Rudbeckia flower distortion virus]
TRINITY_DN26192_c1_g1_i2	NP_043933.1	40.0	115	65	1	339	7	306	420	4.09e-19	85.5	NP_043933.1 hypothetical protein [Strawberry vein banding virus]
TRINITY_DN26192_c1_g1_i2	NP_569153.1	39.7	121	62	1	336	7	1425	1545	1.12e-18	84.3	NP_569153.1 unknown [Citrus yellow mosaic virus]
TRINITY_DN23523_c0_g1_i10	YP_003359177.1	49.1	55	25	1	421	585	125	176	9.24e-06	52.4	YP_003359177.1 hypothetical protein [Diplodia scrobiculata RNA virus 1]
TRINITY_DN3484_c0_g1_i6	NP_048132.1	29.4	347	215	9	1712	2737	82	403	1.37e-33	140	NP_048132.1 Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]
TRINITY_DN3484_c0_g1_i6	YP_010087922.1	27.5	382	235	12	1673	2746	81	444	2.49e-20	99.4	YP_010087922.1 RNA-dependent DNA polymerase [Lymphocystis disease virus 4]
TRINITY_DN3484_c0_g1_i9	NP_048132.1	29.4	347	215	9	313	1338	82	403	3.50e-34	140	NP_048132.1 Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]
TRINITY_DN3484_c0_g1_i9	YP_010087922.1	27.5	382	235	12	274	1347	81	444	9.60e-21	99.4	YP_010087922.1 RNA-dependent DNA polymerase [Lymphocystis disease virus 4]
TRINITY_DN3426_c0_g2_i2	YP_164171.1	46.0	276	149	0	127	954	4	279	1.06e-85	269	YP_164171.1 hypothetical protein ORF076L [Singapore grouper iridovirus]
TRINITY_DN3426_c0_g2_i5	YP_164171.1	49.0	147	75	0	127	567	4	150	3.48e-50	167	YP_164171.1 hypothetical protein ORF076L [Singapore grouper iridovirus]
TRINITY_DN3493_c0_g1_i11	NP_077596.1	30.4	260	115	6	181	774	6	261	2.57e-26	115	NP_077596.1 serine-threonine kinase [Ectocarpus siliculosus virus 1]
TRINITY_DN3493_c0_g1_i11	YP_010803051.1	30.3	208	127	6	190	774	14	216	3.26e-24	108	YP_010803051.1 serine/threonine-protein kinase [Fadolivirus algeromassiliense]
TRINITY_DN3493_c0_g1_i11	YP_009552139.1	28.5	249	164	6	163	891	6	246	2.42e-21	97.4	YP_009552139.1 serine/threonine-protein kinase 1 [Malacosoma neustria nucleopolyhedrovirus]
TRINITY_DN3493_c0_g1_i11	YP_010779412.1	28.5	228	131	7	181	771	8	234	2.87e-21	97.4	YP_010779412.1 kinase [Moumouvirus goulette]
TRINITY_DN3493_c0_g1_i11	YP_013611601.1	27.8	230	156	5	94	774	30	252	1.63e-20	99.4	YP_013611601.1 serine/threonine protein kinase [Yasminevirus sp. GU-2018]
TRINITY_DN3493_c0_g1_i14	NP_077596.1	28.7	328	163	8	181	975	6	325	4.82e-26	117	NP_077596.1 serine-threonine kinase [Ectocarpus siliculosus virus 1]
TRINITY_DN3493_c0_g1_i14	YP_010803051.1	26.6	271	178	7	190	954	14	279	2.03e-25	114	YP_010803051.1 serine/threonine-protein kinase [Fadolivirus algeromassiliense]
TRINITY_DN3493_c0_g1_i14	YP_009665657.1	26.9	320	176	9	181	1008	5	310	1.50e-22	106	YP_009665657.1 serine-threonine kinase [Feldmannia irregularis virus a]
TRINITY_DN3493_c0_g1_i14	YP_002154675.1	26.4	296	158	9	199	948	11	292	1.69e-21	103	YP_002154675.1 serine-threonine kinase [Feldmannia species virus]
TRINITY_DN3493_c0_g1_i14	YP_013610595.1	25.6	344	172	8	184	1002	158	488	6.61e-21	103	YP_013610595.1 serine/threonine protein kinase [Yasminevirus sp. GU-2018]
TRINITY_DN3493_c0_g1_i15	YP_010780714.1	25.8	128	91	1	181	552	13	140	1.12e-09	60.8	YP_010780714.1 Serine/threonine protein kinase [Tupanvirus deep ocean]
